ཕྱོགས་པ་		поворачиваться, оборачи­ваться, обращаться к чему-либо	drehen, wenden, sich wenden zu (ལ་ oder ཏུ་);<br>siehe རྒྱབ་ཏུ་-	14
འབོར་བ་	PI བོར་	отбрасывать, оставлять, покидать	werfen, fortwerfen;<br>verlieren;<br>aufgeben, verlassen	14 Leech
འབྱིན་པ་	P ཕྱིན་, ཕྱུང་ F དབྱུང་ I ཕྱུང་, ཕྱུངས་	вытаскивать; испускать, издавать [крик]	hervorkommen lassen, hervorbringen, zutage fördern;<br />ausstoßen (Geheul);<br />aussenden (Glanz, Strahlen) - siehe སྐད་འབྱིན་པ་, དབུགས་འབྱིན་པ་	14 Leech
འབྲེལ་བ་		соединяться; быть соеди­ненным	zusammenhängen, sich verbinden mit, verbunden sein mit (དང་ oder ཀྱིས་);<br>siehe ངེས་འབྲེལ་	14 leech
དམྱལ་བ་		ад	Hölle;<br>siehe སེམས་ཅན་དམྱལ་བ་	14 Leech
བཙོག་པ་		быть грязным, загрязненным, эа­пачканным	unrein, beschmutzt (sein)	14 Leech
བཙོག་བཙོག་པ་		быть полностью перепачканным	über und über besudelt (sein)	14
རྫོགས་པ་		полнота, совершенство	"<span style="" font-style: normal; font-weight: normal;"">beendet, vollendet werden;<br />vollendet, vollkommen, vollständig (sein);<br />Vollkommenheit, Fülle;<br />siehe ཡོངས་སུ་རྫོགས་པ་</span>"	14 16
ཡོ་བྱད་		вещь, предмет, утварь	Dinge, Gegenstände, Utensilien des täglichen Gebrauchs	14 Leech
ཡོངས་སུ་		целиком, полностью	völlig, ganz und gar [Adverb; Wiedergabe von skr. <i>pari</i>]	14
རབ་ཏུ་འབྱུང་བ་		принимать монашество; вступать в (буддийскую) общину	in den (buddhistischen) Orden eintreten [skr. <i>pra</i>+<i>vraj</i>]	14
ལུས་པ་		оставаться	übrig bleiben;<br>übrig (sein);<br>siehe མ་ལུས་པ་	14 Leech
ལེ་ལོ་		леность, нерадивость	Trägheit, Faulheit	14
སེར་སྣ་		жадность, скупость	Geiz, Habsucht	14
སེལ་བ་<br />སེལ་	PF བསལ་ I སོལ་	устранять, удалять	beseitigen (besonders Unreinheit), fernhalten;<br />reinigen, durch Reinigen entfernen	14 Leech
ཀུན་ནས་སྐྱིད་པ་		во всех отношениях, совершенно	in jeder Hinsicht glücklich (sein)	15
ཁོ་ན་		только, именно	nur, allein (12)<br />nur, gerade (15)<br>[stets nach dem Bezugswort stehendes Adjektiv]<br>Adverb ཁོ་ནར་	12 15 Leech
ཁྲོ་བ་		гневный, гнев	zornig (sein);<br />Zorn	15 Leech
འཁོད་པ་		садиться, располагаться, размещаться	sich setzen, sich niederlassen	15 Leech leech
འགལ་བ་		вступать в противоречие (ལས་ или དང་)	widersprechen, im Gegensatz zu (ལས་ oder དང་) ... stehen	15 Leech
རྒྱས་པ་		обширный, развернутый, npocтранный, протяженный (П от རྒྱ་)	ausgedehnt, vollentfaltet, reichlich, ausführlich, verbreitet; (P zu རྒྱ་བ་)<br>Fülle [Wiedergabe des Sanskritnames <i>Vyāsa</i> (legendärer Verfasser des altindischen Epos <i>Mahābhārata</i>)];<br>siehe རབ་ཏུ་-, སངས་རྒྱས་	15 leech
སྒེག་པ་		быть кокетливым	anmutig, kokett (sein);<br>Koketterie, Anmut, Liebreiz;<br />siehe རྣམ་པར་-	15 Leech
ངོམ་པ་	P ངོམས་	насыщаться чем-либо (орудн.)	sich sättigen an, gesättigt sein von satt werden an (ཀྱིས་)	15 Leech
ཆོས་ལུགས་		религия, религиозное учение	Religion	15
མཆི་བ་	P མཆིས་	(изящн.) идти, ходить	(eleg.)<br>kommen;<br>gehen;<br>sagen	15 Leech
མཆིས་པ་		(изящн.) быть в наличии	(eleg. für ཡོད་པ་)<br>sein, vorhanden sein	15 Leech
རྗེས་		след, отпечаток	Spur, Fußabdruck;<br>siehe ཕྱི་རྗེས་	15 Leech leech
རྗེས་སུ་		согласно, в соответствии	nach der Art von, nach, gemäß [Wiedergabe von skr. <i>anu</i>]	15
རྗེས་སུ་ཐོས་པ་		слушать одному за другим, изустно переда­вать	&quot;nacheinander hören&quot;, hören, zu Ohren kommen;<br />weitererzählen, mündlich tradieren;<br />weitererzählt werden [skr. <i>anu</i>+<i>śru</i>]	15
དེ་བས་ན་		поэтому, потому, оттого	deshalb, deswegen;<br>zu diesem Zweck	15 Leech
བདེ་སྐྱིད་པ་		быть счастливым	glücklich (sein)	15
འདི་ལྟར་		таким образом; следующим образом	in solcher Weise, solchermaßen, folgendermaßen, derartig [Adverb]	15
འདོར་བ་	PI དོར་	отбрасывать; отвергать	zurückweisen, wegwerfen	15
དཔལ་		красота, великолепие, пышность	Schönheit, Pracht, Herrlichkeit;<br>Glück, Segen [skr. <i>śrī</i>-]	15
དཔལ་ལྡན་		великолепный, величественный	schön, herrlich, gesegnet [skr. <i>śrūmant</i>-]	15
སྤྱོད་ཡུལ་		область, сфера, близость	'Wandelbereich', Bereich, Tätigkeitsbereich, Wirkungsbereich [skr. <i>gocara</i>-];<br>siehe ཤིན་ཏུ་སྤྱོད་ཡུལ་	15 Leech
ཕན་པ་		быть полезным	nützlich (sein);<br />Nutzen, Vorteil, Nützlichkeit;<br />heilsamer Einfluss<br />	10 15 Leech
ཕྱིས་		позже, потом	darauf, später [von ཕྱི་]	15
ཕྱུག་པ་		богатый	reich (sein);<br>reich	15 Leech
བང་བཛོད་		сокровищница	Schatzkammer	15 Leech
བྱ་བ་		«то, что надлежит сделать», дело, работа, деяние	'das zu Tuende', Pflicht, Aufgabe;<br />Tat, Handlung, Werk;<br />Angelegenheit [skr. <i>kārya</i>-]<br>བྱར་ = བྱ་བར་	15
དབང་པོ་<br />དབང་		чувство, орган чувств, см མི་དབང་	Sinn, Sinnorgan, siehe མི་དབང་<br />Herr, Herrscher, Beherrscher	15
དབུལ་(འ)ཕོངས་པ་		быть бедным	arm (sein)	15 Leech
དབྱིག་པ་		посох	Stock [skr. <i>daṇḍa</i>-]	15
དབྱིག་པ་ཅན་		«наделенный посохом», имя собственное (скр. Daṇḍin)	'mit einem Stock versehen', 'Stockträger', Eigenname eines Brahmanen (skr. <i>Daṇḍin</i>-);<div>Nebenform&nbsp;དབྱུག་པ་ཅན་</div>	15
ཚོར་བ་		чувствовать, ощущать, воспринимать	bemerken, wahrnehmen;<br>fühlen, empfinden	15 Leech
འཚང་བ་	P སངས་	(вновь) прийти в себя, очнуться, пробудиться	(wieder) zu Sinnen kommen, erwachen, sich erholen	15 Leech
མཛོད་		сокровищница	Schatzkammer, Hort;<br />siehe བང་མཛོད་	15 Leech
ཞི་བ་		быть спокой­ным, прояснившимся	sich abklären, sich beruhigen, zur Ruhe kommen;<br>ruhig, abgeklärt (sein);<br>siehe རྣམ་པར་ཞི་བ་, རབ་ཏུ་ཞི་བ་	15
བཞིན་	[1] + [2]	согласно, соответственно	[1] Gesicht, Antlitz<br />[2] Wesen; gemäß, entsprechend [Postposition mit Akkusativ]	15
ཡོང་བ་		приходить	kommen	15 16
རུས་པ་		зерно, семя, косточка (плода)	Knochen, Gebeine;<br>Stein, Kern (bei Früchten)	15 Leech
ཤེས་བྱ་		предмет познания, познаваемое 	das zu Wissende, Wissenswerte;<br>Wissensstoff	15
ས་བོན་		семя, посев	Samen, Saat	15 Leech
སངས་པ་		пробудившийся, проснувшийся	erwacht	15
ཨ་མྲ་		плод манго; скр. amra, āmra	Mangofrucht [Tranliteration von skr. <i>amra</i>-, <i>āmra</i>-]	15
ཀུན་ནས་འོང་བ་		подходить, выходить	herbei-, herauskommen<br />= ཀུན་ནས་འགྲོ་བ་<br />skr. (<i>sam</i>+)<i>ā</i>+<i>gam</i>	16
སྐལ་བ་ཆེན་པོ་		обладатель великой судьбы, благородный духом; санскр. Mahābhāga	'groß in bezug auf das Schicksal', ein vom Schicksal Begünstigter, ein edler Charakter<br>skr. <i>mahābhāga</i>-	16
ཁྱེའུ་		мальчик, юноша	Knabe, (kleiner) Junge<br>Diminutivform zu ཁྱོ་	16
ཁྲི་		трон	Thron	16
འཁོར་		круг; окружность, окружение	Kreis, Umkreis;<br>Gefolge	16
འགས་པ་	P གས་	раскалываться, лопаться, трескаться	bersten, sich spalten	16 Leech leech
འགོད་པ་	P བཀོད་ F དགོད་ I ཁོད་	класть (на что-либо); приписывать кому-либо что-либо	setzen, stellen, legen auf;<br />jemandem etwas zuschreiben;<br />übertragen auf	16 Leech
ངུ་བ་	P ངུས་	плакать	weinen	16
མངོན་པར་སྟོད་པ་		[принародно] прославлять	(in offenkundiger Weise) preisen<br>skr. <i>abhi</i>+<i>śaṃs</i>, <i>abhi</i>+<i>ṣṭu</i>	16
གཅིག་པུ་		одинокий, уединенный, отдельный	einzeln, allein	16
མཆོད་པ་བྱེད་པ་		выказывать почтение	Verehrung bezeugen	16
ཇི་སྲིད་		как долго (относит.)	wie lange, wie weit, sie sehr [relativisch - Korrelativum: དེ་སྲིད་]	16
གཏམ་བྱེད་པ་		говорить, держать речь	eine Rede halten, reden	16
སྟོབས་ལྡན་		сильный, мощный	stark, mächtig	16
དེ་ཉིད་		именно тот, тот же самый	eben dieser, derselbe	16
དེ་སྲིད་		настолько, так долго (соотносится с ཇི་སྲིད་)	so lange, so weit, so sehr [Korrelativum zu ཇེ་སྲིད་]	16
དྲི་མ་ཅན་ཉིད་		нечистота, загрязнение,осквернение	Unreinheit, Verunreinigung	16 leech
གདུང་བ་	P གདུངས་	нагреваться, греться; терзаться, сокрушаться	brennen, sich erhitzen;<br>sich grämen, sich verzehren;<br>Gram, Bekümmernis;<br>siehe རབ་ཏུ་གདུང་བ་	16 Leech
གདུང་བ་བྱེད་པ་		греть, нагревать	erhitzen	16 Leech
བདག་མོ་		госпожа	Herrin, Gebieterin	16 leech
རྣམ་པར་ཤེས་པ་		знать основательно, хорошо	gründlich, gut kennen	16
སྣང་བ་བྱེད་པ་		освещать, озарять, прояснять	erhellen, erleuchten	16
སྤྱོད་པ་		использовать, употреблять	etwas ausüben, praktizieren;<br>sich betragen, sich verhalten;<br>gebrauchen, genießen;<br>Verhalten, Lebenswandel - siehe ཆུ་ལ་སྤྱོད་པ་, ཆོས་སྤྱོད་, སྡིག་སྤྱོད་, ལོངས་སྤྱོད་	16 Leech
ཕྱག་བྱེད་པ་		выражать почтение (жестом рук)	Verehrung bekunden	16
བཱ་རཱ་ཎ་སཱི་		Бенарес, санскр Bārāṇasī	[Transliteration von skr. <i>Vārāṇasī</i> bzw. <i>Bārāṇasī</i>, dem indischen Namen der Stadt Benares]	16
བླ་བ་		[быть] лучше, благоприятнее	besser, günstiger (sein)	16
སྦྲང་མ་		пчела	Biene	16 leech
སྦྲང་རྩི་		мёд	'Bienensaft', Honig	16
སྦྲམ་བུ་		གསེར་སྦྲམ་ отстоявшееся золото; གསེར་གྱི་སྦྲམ་བུ་མིན་པ་ неотстоявшееся золото	(ungeläutertes) Gold;<div><br />siehe ས་ལེ་སྦྲམ་, vgl.<br />གསེར་སྦྲམ་ 'geläutertes Gold'</div><div>གསེར་གྱི་སྦྲམ་བུ་མིན་པ་ 'ungeläutertes Gold'</div>	16 Leech
མེ་		огонь	Feuer, Flamme	16
རྩི་		сок	Saft	16
བཟོད་པ་		сносить, терпеть, выдерживать	ertragen, aushalten (Akk. oder ལ་);<br>verzeihen;<br>geduldig (sein);<br>Ausdauer, Geduld, Langmut;<br>Verzeihung	14 16 Leech
ཡུལ་འཁོར་		страна, округа, местность	Landkreis, Landstrich	16
སོག(ས)་པ་	P བསགས་ F བསག་ I སོག(ས)་	собирать, накапливать	sammeln, anhäufen	16 Leech
